food_code,serving_size_str,serving_size_unit,serving_size_value,product_weight_str,product_weight_unit,product_weight_value
D202-120000000-1611,100g,g,100.0,948g,g,948.0
D202-120000000-1612,100g,g,100.0,554g,g,554.0
D202-120000000-1613,100g,g,100.0,1133g,g,1133.0
D220-719000000-0099,100ml,ml,100.0,458g,g,458.0
D220-748000000-0857,100ml,ml,100.0,450g,g,450.0
D220-748000000-0858,100ml,ml,100.0,710g,g,710.0
D220-748000000-0859,100ml,ml,100.0,400g,g,400.0
D220-748000000-0860,100ml,ml,100.0,473g,g,473.0
D220-748000000-0861,100ml,ml,100.0,360g,g,360.0
D220-748000000-0862,100ml,ml,100.0,591g,g,591.0
D220-748000000-0863,100ml,ml,100.0,473g,g,473.0
D220-748000000-0864,100ml,ml,100.0,473g,g,473.0
D220-748000000-0865,100ml,ml,100.0,650g,g,650.0
D220-748000000-0866,100ml,ml,100.0,591g,g,591.0
D220-748000000-0867,100ml,ml,100.0,591g,g,591.0
D220-748000000-0868,100ml,ml,100.0,591g,g,591.0
D220-748000000-0869,100ml,ml,100.0,591g,g,591.0
D220-748000000-0870,100ml,ml,100.0,591g,g,591.0
D220-748000000-0871,100ml,ml,100.0,100g,g,100.0
D220-748000000-0872,100ml,ml,100.0,650g,g,650.0
D220-748000000-0873,100ml,ml,100.0,420g,g,420.0
D220-748000000-0874,100ml,ml,100.0,650g,g,650.0
D220-748000000-0875,100ml,ml,100.0,473g,g,473.0
D220-748000000-0838,100ml,ml,100.0,591g,g,591.0
D220-748000000-0839,100ml,ml,100.0,650g,g,650.0
D220-748000000-0840,100ml,ml,100.0,500g,g,500.0
D220-748000000-0841,100ml,ml,100.0,591g,g,591.0
D220-748000000-0842,100ml,ml,100.0,591g,g,591.0
D220-748000000-0843,100ml,ml,100.0,591g,g,591.0
D220-748000000-0844,100ml,ml,100.0,650g,g,650.0
D220-748000000-0845,100ml,ml,100.0,450g,g,450.0
D220-748000000-0846,100ml,ml,100.0,400g,g,400.0
D220-748000000-0847,100ml,ml,100.0,400g,g,400.0
D220-748000000-0848,100ml,ml,100.0,340g,g,340.0
D220-748000000-0849,100ml,ml,100.0,650g,g,650.0
D220-748000000-0850,100ml,ml,100.0,500g,g,500.0
D220-748000000-0851,100ml,ml,100.0,591g,g,591.0
D220-748000000-0852,100ml,ml,100.0,473g,g,473.0
D220-748000000-0853,100ml,ml,100.0,940g,g,940.0
D220-748000000-0854,100ml,ml,100.0,591g,g,591.0
D220-748000000-0855,100ml,ml,100.0,360g,g,360.0
D220-748000000-0856,100ml,ml,100.0,946g,g,946.0
D220-748000000-0820,100ml,ml,100.0,500g,g,500.0
D220-748000000-0821,100ml,ml,100.0,650g,g,650.0
D220-748000000-0822,100ml,ml,100.0,500g,g,500.0
D220-748000000-0823,100ml,ml,100.0,591g,g,591.0
D220-748000000-0824,100ml,ml,100.0,473g,g,473.0
D220-748000000-0825,100ml,ml,100.0,591g,g,591.0
D220-748000000-0826,100ml,ml,100.0,473g,g,473.0
D220-748000000-0827,100ml,ml,100.0,591g,g,591.0
D220-748000000-0828,100ml,ml,100.0,591g,g,591.0
D220-748000000-0829,100ml,ml,100.0,591g,g,591.0
D220-748000000-0830,100ml,ml,100.0,650g,g,650.0
D220-748000000-0831,100ml,ml,100.0,500g,g,500.0
D220-748000000-0832,100ml,ml,100.0,946g,g,946.0
D220-748000000-0833,100ml,ml,100.0,710g,g,710.0
D220-748000000-0834,100ml,ml,100.0,591g,g,591.0
D220-748000000-0835,100ml,ml,100.0,591g,g,591.0
D220-748000000-0836,100ml,ml,100.0,946g,g,946.0
D220-748000000-0837,100ml,ml,100.0,710g,g,710.0
D220-751000000-0010,100ml,ml,100.0,946g,g,946.0
D220-748000000-0802,100ml,ml,100.0,500g,g,500.0
D220-748000000-0803,100ml,ml,100.0,591g,g,591.0
D220-748000000-0804,100ml,ml,100.0,650g,g,650.0
D220-748000000-0805,100ml,ml,100.0,591g,g,591.0
D220-748000000-0806,100ml,ml,100.0,500g,g,500.0
D220-748000000-0807,100ml,ml,100.0,355g,g,355.0
D220-748000000-0808,100ml,ml,100.0,591g,g,591.0
D220-748000000-0809,100ml,ml,100.0,591g,g,591.0
D220-748000000-0810,100ml,ml,100.0,591g,g,591.0
D220-748000000-0811,100ml,ml,100.0,946g,g,946.0
D220-748000000-0812,100ml,ml,100.0,710g,g,710.0
D220-748000000-0813,100ml,ml,100.0,355g,g,355.0
D220-748000000-0814,100ml,ml,100.0,473g,g,473.0
D220-748000000-0815,100ml,ml,100.0,591g,g,591.0
D220-748000000-0816,100ml,ml,100.0,946g,g,946.0
D220-748000000-0817,100ml,ml,100.0,710g,g,710.0
D220-748000000-0818,100ml,ml,100.0,650g,g,650.0
D220-748000000-0819,100ml,ml,100.0,650g,g,650.0
D220-751000000-0009,100ml,ml,100.0,946g,g,946.0
D220-748000000-0783,100ml,ml,100.0,414g,g,414.0
D220-748000000-0784,100ml,ml,100.0,500g,g,500.0
D220-748000000-0785,100ml,ml,100.0,591g,g,591.0
D220-748000000-0786,100ml,ml,100.0,650g,g,650.0
D220-748000000-0787,100ml,ml,100.0,591g,g,591.0
D220-748000000-0788,100ml,ml,100.0,500g,g,500.0
D220-748000000-0789,100ml,ml,100.0,591g,g,591.0
D220-748000000-0790,100ml,ml,100.0,591g,g,591.0
D220-748000000-0791,100ml,ml,100.0,650g,g,650.0
D220-748000000-0792,100ml,ml,100.0,500g,g,500.0
D220-748000000-0793,100ml,ml,100.0,591g,g,591.0
D220-748000000-0794,100ml,ml,100.0,591g,g,591.0
D220-748000000-0795,100ml,ml,100.0,591g,g,591.0
D220-748000000-0796,100ml,ml,100.0,473g,g,473.0
D220-748000000-0797,100ml,ml,100.0,591g,g,591.0
D220-748000000-0798,100ml,ml,100.0,473g,g,473.0
D220-748000000-0799,100ml,ml,100.0,591g,g,591.0
D220-748000000-0800,100ml,ml,100.0,650g,g,650.0
D220-748000000-0801,100ml,ml,100.0,591g,g,591.0
D220-748000000-0765,100ml,ml,100.0,591g,g,591.0
D220-748000000-0766,100ml,ml,100.0,473g,g,473.0
D220-748000000-0767,100ml,ml,100.0,591g,g,591.0
D220-748000000-0768,100ml,ml,100.0,591g,g,591.0
D220-748000000-0769,100ml,ml,100.0,591g,g,591.0
D220-748000000-0770,100ml,ml,100.0,650g,g,650.0
D220-748000000-0771,100ml,ml,100.0,500g,g,500.0
D220-748000000-0772,100ml,ml,100.0,591g,g,591.0
D220-748000000-0773,100ml,ml,100.0,650g,g,650.0
D220-748000000-0774,100ml,ml,100.0,500g,g,500.0
D220-748000000-0775,100ml,ml,100.0,591g,g,591.0
D220-748000000-0776,100ml,ml,100.0,650g,g,650.0
D220-748000000-0777,100ml,ml,100.0,473g,g,473.0
D220-748000000-0778,100ml,ml,100.0,500g,g,500.0
D220-748000000-0779,100ml,ml,100.0,591g,g,591.0
D220-748000000-0780,100ml,ml,100.0,473g,g,473.0
D220-748000000-0781,100ml,ml,100.0,414g,g,414.0
D220-748000000-0782,100ml,ml,100.0,414g,g,414.0
D220-751000000-0008,100ml,ml,100.0,100g,g,100.0
D220-748000000-0747,100ml,ml,100.0,946g,g,946.0
D220-748000000-0748,100ml,ml,100.0,591g,g,591.0
D220-748000000-0749,100ml,ml,100.0,650g,g,650.0
D220-748000000-0750,100ml,ml,100.0,420g,g,420.0
D220-748000000-0751,100ml,ml,100.0,420g,g,420.0
D220-748000000-0752,100ml,ml,100.0,591g,g,591.0
D220-748000000-0753,100ml,ml,100.0,591g,g,591.0
D220-748000000-0754,100ml,ml,100.0,473g,g,473.0
D220-748000000-0755,100ml,ml,100.0,591g,g,591.0
D220-748000000-0756,100ml,ml,100.0,473g,g,473.0
D220-748000000-0757,100ml,ml,100.0,591g,g,591.0
D220-748000000-0758,100ml,ml,100.0,473g,g,473.0
D220-748000000-0759,100ml,ml,100.0,591g,g,591.0
D220-748000000-0760,100ml,ml,100.0,650g,g,650.0
D220-748000000-0761,100ml,ml,100.0,500g,g,500.0
D220-748000000-0762,100ml,ml,100.0,591g,g,591.0
D220-748000000-0763,100ml,ml,100.0,473g,g,473.0
D220-748000000-0764,100ml,ml,100.0,650g,g,650.0
D220-751000000-0007,100ml,ml,100.0,100g,g,100.0
D220-748000000-0728,100ml,ml,100.0,400g,g,400.0
D220-748000000-0729,100ml,ml,100.0,340g,g,340.0
D220-748000000-0730,100ml,ml,100.0,473g,g,473.0
D220-748000000-0731,100ml,ml,100.0,946g,g,946.0
D220-748000000-0732,100ml,ml,100.0,946g,g,946.0
D220-748000000-0733,100ml,ml,100.0,591g,g,591.0
D220-748000000-0734,100ml,ml,100.0,710g,g,710.0
D220-748000000-0735,100ml,ml,100.0,473g,g,473.0
D220-748000000-0736,100ml,ml,100.0,946g,g,946.0
D220-748000000-0737,100ml,ml,100.0,591g,g,591.0
D220-748000000-0738,100ml,ml,100.0,591g,g,591.0
D220-748000000-0739,100ml,ml,100.0,473g,g,473.0
D220-748000000-0740,100ml,ml,100.0,946g,g,946.0
D220-748000000-0741,100ml,ml,100.0,591g,g,591.0
D220-748000000-0742,100ml,ml,100.0,946g,g,946.0
D220-748000000-0743,100ml,ml,100.0,591g,g,591.0
D220-748000000-0744,100ml,ml,100.0,591g,g,591.0
D220-748000000-0745,100ml,ml,100.0,946g,g,946.0
D220-748000000-0746,100ml,ml,100.0,591g,g,591.0
D220-748000000-0709,100ml,ml,100.0,591g,g,591.0
D220-748000000-0710,100ml,ml,100.0,473g,g,473.0
D220-748000000-0711,100ml,ml,100.0,591g,g,591.0
D220-748000000-0712,100ml,ml,100.0,473g,g,473.0
D220-748000000-0713,100ml,ml,100.0,591g,g,591.0
D220-748000000-0714,100ml,ml,100.0,650g,g,650.0
D220-748000000-0715,100ml,ml,100.0,946g,g,946.0
D220-748000000-0716,100ml,ml,100.0,946g,g,946.0
D220-748000000-0717,100ml,ml,100.0,946g,g,946.0
D220-748000000-0718,100ml,ml,100.0,946g,g,946.0
D220-748000000-0719,100ml,ml,100.0,946g,g,946.0
D220-748000000-0720,100ml,ml,100.0,650g,g,650.0
D220-748000000-0721,100ml,ml,100.0,473g,g,473.0
D220-748000000-0722,100ml,ml,100.0,355g,g,355.0
D220-748000000-0723,100ml,ml,100.0,650g,g,650.0
D220-748000000-0724,100ml,ml,100.0,473g,g,473.0
D220-748000000-0725,100ml,ml,100.0,355g,g,355.0
D220-748000000-0726,100ml,ml,100.0,450g,g,450.0
D220-748000000-0727,100ml,ml,100.0,400g,g,400.0
D220-748000000-0690,100ml,ml,100.0,290g,g,290.0
D220-748000000-0691,100ml,ml,100.0,591g,g,591.0
D220-748000000-0692,100ml,ml,100.0,591g,g,591.0
D220-748000000-0693,100ml,ml,100.0,591g,g,591.0
D220-748000000-0694,100ml,ml,100.0,473g,g,473.0
D220-748000000-0695,100ml,ml,100.0,591g,g,591.0
D220-748000000-0696,100ml,ml,100.0,946g,g,946.0
D220-748000000-0697,100ml,ml,100.0,591g,g,591.0
D220-748000000-0698,100ml,ml,100.0,473g,g,473.0
D220-748000000-0699,100ml,ml,100.0,946g,g,946.0
D220-748000000-0700,100ml,ml,100.0,591g,g,591.0
D220-748000000-0701,100ml,ml,100.0,946g,g,946.0
D220-748000000-0702,100ml,ml,100.0,591g,g,591.0
D220-748000000-0703,100ml,ml,100.0,946g,g,946.0
D220-748000000-0704,100ml,ml,100.0,591g,g,591.0
D220-748000000-0705,100ml,ml,100.0,946g,g,946.0
D220-748000000-0706,100ml,ml,100.0,591g,g,591.0
D220-748000000-0707,100ml,ml,100.0,946g,g,946.0
D220-748000000-0708,100ml,ml,100.0,591g,g,591.0
D220-748000000-0671,100ml,ml,100.0,414g,g,414.0
D220-748000000-0672,100ml,ml,100.0,651g,g,651.0
D220-748000000-0673,100ml,ml,100.0,414g,g,414.0
D220-748000000-0674,100ml,ml,100.0,355g,g,355.0
D220-748000000-0675,100ml,ml,100.0,355g,g,355.0
D220-748000000-0676,100ml,ml,100.0,574g,g,574.0
D220-748000000-0677,100ml,ml,100.0,409g,g,409.0
D220-748000000-0678,100ml,ml,100.0,473g,g,473.0
D220-748000000-0679,100ml,ml,100.0,384g,g,384.0
D220-748000000-0680,100ml,ml,100.0,651g,g,651.0
D220-748000000-0681,100ml,ml,100.0,414g,g,414.0
D220-748000000-0682,100ml,ml,100.0,473g,g,473.0
D220-748000000-0683,100ml,ml,100.0,591g,g,591.0
D220-748000000-0684,100ml,ml,100.0,414g,g,414.0
D220-748000000-0685,100ml,ml,100.0,473g,g,473.0
D220-748000000-0686,100ml,ml,100.0,355g,g,355.0
D220-748000000-0687,100ml,ml,100.0,355g,g,355.0
D220-748000000-0688,100ml,ml,100.0,355g,g,355.0
D220-748000000-0689,100ml,ml,100.0,440g,g,440.0
D220-748000000-0652,100ml,ml,100.0,620g,g,620.0
D220-748000000-0653,100ml,ml,100.0,350g,g,350.0
D220-748000000-0654,100ml,ml,100.0,270g,g,270.0
D220-748000000-0655,100ml,ml,100.0,360g,g,360.0
D220-748000000-0656,100ml,ml,100.0,410g,g,410.0
D220-748000000-0657,100ml,ml,100.0,360g,g,360.0
D220-748000000-0658,100ml,ml,100.0,310g,g,310.0
D220-748000000-0659,100ml,ml,100.0,207g,g,207.0
D220-748000000-0660,100ml,ml,100.0,473g,g,473.0
D220-748000000-0661,100ml,ml,100.0,384g,g,384.0
D220-748000000-0662,100ml,ml,100.0,591g,g,591.0
D220-748000000-0663,100ml,ml,100.0,591g,g,591.0
D220-748000000-0664,100ml,ml,100.0,100g,g,100.0
D220-748000000-0665,100ml,ml,100.0,710g,g,710.0
D220-748000000-0666,100ml,ml,100.0,591g,g,591.0
D220-748000000-0667,100ml,ml,100.0,100g,g,100.0
D220-748000000-0668,100ml,ml,100.0,464g,g,464.0
D220-748000000-0669,100ml,ml,100.0,354g,g,354.0
D220-748000000-0670,100ml,ml,100.0,651g,g,651.0
D220-748000000-0633,100ml,ml,100.0,591g,g,591.0
D220-748000000-0634,100ml,ml,100.0,591g,g,591.0
D220-748000000-0635,100ml,ml,100.0,360g,g,360.0
D220-748000000-0636,100ml,ml,100.0,410g,g,410.0
D220-748000000-0637,100ml,ml,100.0,415g,g,415.0
D220-748000000-0638,100ml,ml,100.0,681g,g,681.0
D220-748000000-0639,100ml,ml,100.0,591g,g,591.0
D220-748000000-0640,100ml,ml,100.0,660g,g,660.0
D220-748000000-0641,100ml,ml,100.0,355g,g,355.0
D220-748000000-0642,100ml,ml,100.0,355g,g,355.0
D220-748000000-0643,100ml,ml,100.0,671g,g,671.0
D220-748000000-0644,100ml,ml,100.0,591g,g,591.0
D220-748000000-0645,100ml,ml,100.0,591g,g,591.0
D220-748000000-0646,100ml,ml,100.0,354g,g,354.0
D220-748000000-0647,100ml,ml,100.0,354g,g,354.0
D220-748000000-0648,100ml,ml,100.0,354g,g,354.0
D220-748000000-0649,100ml,ml,100.0,354g,g,354.0
D220-748000000-0650,100ml,ml,100.0,470g,g,470.0
D220-748000000-0651,100ml,ml,100.0,360g,g,360.0
D220-748000000-0614,100ml,ml,100.0,450g,g,450.0
D220-748000000-0615,100ml,ml,100.0,360g,g,360.0
D220-748000000-0616,100ml,ml,100.0,414g,g,414.0
D220-748000000-0617,100ml,ml,100.0,360g,g,360.0
D220-748000000-0618,100ml,ml,100.0,591g,g,591.0
D220-748000000-0619,100ml,ml,100.0,591g,g,591.0
D220-748000000-0620,100ml,ml,100.0,591g,g,591.0
D220-748000000-0621,100ml,ml,100.0,591g,g,591.0
D220-748000000-0622,100ml,ml,100.0,473g,g,473.0
D220-748000000-0623,100ml,ml,100.0,591g,g,591.0
D220-748000000-0624,100ml,ml,100.0,414g,g,414.0
D220-748000000-0625,100ml,ml,100.0,591g,g,591.0
D220-748000000-0626,100ml,ml,100.0,355g,g,355.0
D220-748000000-0627,100ml,ml,100.0,600g,g,600.0
D220-748000000-0628,100ml,ml,100.0,591g,g,591.0
D220-748000000-0629,100ml,ml,100.0,355g,g,355.0
D220-748000000-0630,100ml,ml,100.0,600g,g,600.0
D220-748000000-0631,100ml,ml,100.0,600g,g,600.0
D220-748000000-0632,100ml,ml,100.0,600g,g,600.0
D220-748000000-0595,100ml,ml,100.0,600g,g,600.0
D220-748000000-0596,100ml,ml,100.0,300g,g,300.0
D220-748000000-0597,100ml,ml,100.0,414g,g,414.0
D220-748000000-0598,100ml,ml,100.0,360g,g,360.0
D220-748000000-0599,100ml,ml,100.0,591g,g,591.0
D220-748000000-0600,100ml,ml,100.0,354g,g,354.0
D220-748000000-0601,100ml,ml,100.0,360g,g,360.0
D220-748000000-0602,100ml,ml,100.0,414g,g,414.0
D220-748000000-0603,100ml,ml,100.0,360g,g,360.0
D220-748000000-0604,100ml,ml,100.0,450g,g,450.0
D220-748000000-0605,100ml,ml,100.0,360g,g,360.0
D220-748000000-0606,100ml,ml,100.0,500g,g,500.0
D220-748000000-0607,100ml,ml,100.0,450g,g,450.0
D220-748000000-0608,100ml,ml,100.0,360g,g,360.0
D220-748000000-0609,100ml,ml,100.0,360g,g,360.0
D220-748000000-0610,100ml,ml,100.0,450g,g,450.0
D220-748000000-0611,100ml,ml,100.0,360g,g,360.0
D220-748000000-0612,100ml,ml,100.0,420g,g,420.0
D220-748000000-0613,100ml,ml,100.0,414g,g,414.0
D220-748000000-0576,100ml,ml,100.0,600g,g,600.0
D220-748000000-0577,100ml,ml,100.0,450g,g,450.0
D220-748000000-0578,100ml,ml,100.0,360g,g,360.0
D220-748000000-0579,100ml,ml,100.0,300g,g,300.0
D220-748000000-0580,100ml,ml,100.0,354g,g,354.0
D220-748000000-0581,100ml,ml,100.0,360g,g,360.0
D220-748000000-0582,100ml,ml,100.0,360g,g,360.0
D220-748000000-0583,100ml,ml,100.0,414g,g,414.0
D220-748000000-0584,100ml,ml,100.0,360g,g,360.0
D220-748000000-0585,100ml,ml,100.0,450g,g,450.0
D220-748000000-0586,100ml,ml,100.0,360g,g,360.0
D220-748000000-0587,100ml,ml,100.0,450g,g,450.0
D220-748000000-0588,100ml,ml,100.0,360g,g,360.0
D220-748000000-0589,100ml,ml,100.0,360g,g,360.0
D220-748000000-0590,100ml,ml,100.0,360g,g,360.0
D220-748000000-0591,100ml,ml,100.0,450g,g,450.0
D220-748000000-0592,100ml,ml,100.0,651g,g,651.0
D220-748000000-0593,100ml,ml,100.0,500g,g,500.0
D220-748000000-0594,100ml,ml,100.0,350g,g,350.0
D220-748000000-0556,100ml,ml,100.0,360g,g,360.0
D220-748000000-0557,100ml,ml,100.0,355g,g,355.0
D220-748000000-0558,100ml,ml,100.0,310g,g,310.0
D220-748000000-0559,100ml,ml,100.0,385g,g,385.0
D220-748000000-0560,100ml,ml,100.0,354g,g,354.0
D220-748000000-0562,100ml,ml,100.0,210g,g,210.0
D220-748000000-0563,100ml,ml,100.0,207g,g,207.0
D220-748000000-0564,100ml,ml,100.0,355g,g,355.0
D220-748000000-0565,100ml,ml,100.0,320g,g,320.0
D220-748000000-0566,100ml,ml,100.0,355g,g,355.0
D220-748000000-0567,100ml,ml,100.0,355g,g,355.0
D220-748000000-0568,100ml,ml,100.0,355g,g,355.0
D220-748000000-0569,100ml,ml,100.0,355g,g,355.0
D220-748000000-0570,100ml,ml,100.0,450g,g,450.0
D220-748000000-0571,100ml,ml,100.0,360g,g,360.0
D220-748000000-0572,100ml,ml,100.0,354g,g,354.0
D220-748000000-0573,100ml,ml,100.0,651g,g,651.0
D220-748000000-0574,100ml,ml,100.0,500g,g,500.0
D220-748000000-0575,100ml,ml,100.0,350g,g,350.0
D220-748000000-0537,100ml,ml,100.0,360g,g,360.0
D220-748000000-0538,100ml,ml,100.0,414g,g,414.0
D220-748000000-0539,100ml,ml,100.0,473g,g,473.0
D220-748000000-0540,100ml,ml,100.0,360g,g,360.0
D220-748000000-0541,100ml,ml,100.0,355g,g,355.0
D220-748000000-0542,100ml,ml,100.0,410g,g,410.0
D220-748000000-0543,100ml,ml,100.0,415g,g,415.0
D220-748000000-0544,100ml,ml,100.0,301g,g,301.0
D220-748000000-0545,100ml,ml,100.0,473g,g,473.0
D220-748000000-0546,100ml,ml,100.0,310g,g,310.0
D220-748000000-0547,100ml,ml,100.0,221g,g,221.0
D220-748000000-0548,100ml,ml,100.0,355g,g,355.0
D220-748000000-0549,100ml,ml,100.0,240g,g,240.0
D220-748000000-0550,100ml,ml,100.0,355g,g,355.0
D220-748000000-0551,100ml,ml,100.0,591g,g,591.0
D220-748000000-0552,100ml,ml,100.0,320g,g,320.0
D220-748000000-0553,100ml,ml,100.0,360g,g,360.0
D220-748000000-0554,100ml,ml,100.0,414g,g,414.0
D220-748000000-0555,100ml,ml,100.0,384g,g,384.0
D220-748000000-0518,100ml,ml,100.0,291g,g,291.0
D220-748000000-0519,100ml,ml,100.0,591g,g,591.0
D220-748000000-0520,100ml,ml,100.0,350g,g,350.0
D220-748000000-0521,100ml,ml,100.0,415g,g,415.0
D220-748000000-0522,100ml,ml,100.0,360g,g,360.0
D220-748000000-0523,100ml,ml,100.0,414g,g,414.0
D220-748000000-0524,100ml,ml,100.0,384g,g,384.0
D220-748000000-0525,100ml,ml,100.0,360g,g,360.0
D220-748000000-0526,100ml,ml,100.0,310g,g,310.0
D220-748000000-0527,100ml,ml,100.0,385g,g,385.0
D220-748000000-0528,100ml,ml,100.0,354g,g,354.0
D220-748000000-0529,100ml,ml,100.0,100g,g,100.0
D220-748000000-0530,100ml,ml,100.0,355g,g,355.0
D220-748000000-0531,100ml,ml,100.0,450g,g,450.0
D220-748000000-0532,100ml,ml,100.0,360g,g,360.0
D220-748000000-0533,100ml,ml,100.0,361g,g,361.0
D220-748000000-0534,100ml,ml,100.0,221g,g,221.0
D220-748000000-0535,100ml,ml,100.0,591g,g,591.0
D220-748000000-0536,100ml,ml,100.0,380g,g,380.0
D220-748000000-0499,100ml,ml,100.0,376g,g,376.0
D220-748000000-0500,100ml,ml,100.0,621g,g,621.0
D220-748000000-0501,100ml,ml,100.0,591g,g,591.0
D220-748000000-0502,100ml,ml,100.0,625g,g,625.0
D220-748000000-0503,100ml,ml,100.0,440g,g,440.0
D220-748000000-0504,100ml,ml,100.0,360g,g,360.0
D220-748000000-0505,100ml,ml,100.0,414g,g,414.0
D220-748000000-0506,100ml,ml,100.0,473g,g,473.0
D220-748000000-0507,100ml,ml,100.0,360g,g,360.0
D220-748000000-0508,100ml,ml,100.0,355g,g,355.0
D220-748000000-0509,100ml,ml,100.0,410g,g,410.0
D220-748000000-0510,100ml,ml,100.0,415g,g,415.0
D220-748000000-0511,100ml,ml,100.0,354g,g,354.0
D220-748000000-0512,100ml,ml,100.0,651g,g,651.0
D220-748000000-0513,100ml,ml,100.0,464g,g,464.0
D220-748000000-0514,100ml,ml,100.0,473g,g,473.0
D220-748000000-0515,100ml,ml,100.0,376g,g,376.0
D220-748000000-0516,100ml,ml,100.0,354g,g,354.0
D220-748000000-0517,100ml,ml,100.0,355g,g,355.0
D220-748000000-0480,100ml,ml,100.0,355g,g,355.0
D220-748000000-0481,100ml,ml,100.0,290g,g,290.0
D220-748000000-0482,100ml,ml,100.0,591g,g,591.0
D220-748000000-0483,100ml,ml,100.0,380g,g,380.0
D220-748000000-0484,100ml,ml,100.0,360g,g,360.0
D220-748000000-0485,100ml,ml,100.0,414g,g,414.0
D220-748000000-0486,100ml,ml,100.0,384g,g,384.0
D220-748000000-0487,100ml,ml,100.0,355g,g,355.0
D220-748000000-0488,100ml,ml,100.0,310g,g,310.0
D220-748000000-0489,100ml,ml,100.0,385g,g,385.0
D220-748000000-0490,100ml,ml,100.0,354g,g,354.0
D220-748000000-0491,100ml,ml,100.0,100g,g,100.0
D220-748000000-0492,100ml,ml,100.0,651g,g,651.0
D220-748000000-0493,100ml,ml,100.0,574g,g,574.0
D220-748000000-0494,100ml,ml,100.0,473g,g,473.0
D220-748000000-0495,100ml,ml,100.0,491g,g,491.0
D220-748000000-0496,100ml,ml,100.0,591g,g,591.0
D220-748000000-0497,100ml,ml,100.0,409g,g,409.0
D220-748000000-0498,100ml,ml,100.0,355g,g,355.0
D220-748000000-0461,100ml,ml,100.0,355g,g,355.0
D220-748000000-0462,100ml,ml,100.0,370g,g,370.0
D220-748000000-0463,100ml,ml,100.0,580g,g,580.0
D220-748000000-0464,100ml,ml,100.0,591g,g,591.0
D220-748000000-0465,100ml,ml,100.0,470g,g,470.0
D220-748000000-0466,100ml,ml,100.0,360g,g,360.0
D220-748000000-0467,100ml,ml,100.0,414g,g,414.0
D220-748000000-0468,100ml,ml,100.0,473g,g,473.0
D220-748000000-0469,100ml,ml,100.0,355g,g,355.0
D220-748000000-0470,100ml,ml,100.0,410g,g,410.0
D220-748000000-0471,100ml,ml,100.0,415g,g,415.0
D220-748000000-0472,100ml,ml,100.0,354g,g,354.0
D220-748000000-0473,100ml,ml,100.0,651g,g,651.0
D220-748000000-0474,100ml,ml,100.0,473g,g,473.0
D220-748000000-0475,100ml,ml,100.0,414g,g,414.0
D220-748000000-0476,100ml,ml,100.0,360g,g,360.0
D220-748000000-0477,100ml,ml,100.0,473g,g,473.0
D220-748000000-0478,100ml,ml,100.0,360g,g,360.0
D220-748000000-0479,100ml,ml,100.0,280g,g,280.0
D220-748000000-0442,100ml,ml,100.0,450g,g,450.0
D220-748000000-0443,100ml,ml,100.0,360g,g,360.0
D220-748000000-0444,100ml,ml,100.0,355g,g,355.0
D220-748000000-0445,100ml,ml,100.0,450g,g,450.0
D220-748000000-0446,100ml,ml,100.0,360g,g,360.0
D220-748000000-0447,100ml,ml,100.0,355g,g,355.0
D220-748000000-0448,100ml,ml,100.0,355g,g,355.0
D220-748000000-0449,100ml,ml,100.0,360g,g,360.0
D220-748000000-0450,100ml,ml,100.0,355g,g,355.0
D220-748000000-0451,100ml,ml,100.0,360g,g,360.0
D220-748000000-0452,100ml,ml,100.0,410g,g,410.0
D220-748000000-0453,100ml,ml,100.0,651g,g,651.0
D220-748000000-0454,100ml,ml,100.0,651g,g,651.0
D220-748000000-0455,100ml,ml,100.0,473g,g,473.0
D220-748000000-0456,100ml,ml,100.0,530g,g,530.0
D220-748000000-0457,100ml,ml,100.0,473g,g,473.0
D220-748000000-0458,100ml,ml,100.0,470g,g,470.0
D220-748000000-0459,100ml,ml,100.0,591g,g,591.0
D220-748000000-0460,100ml,ml,100.0,395g,g,395.0
D220-748000000-0423,100ml,ml,100.0,651g,g,651.0
D220-748000000-0424,100ml,ml,100.0,414g,g,414.0
D220-748000000-0425,100ml,ml,100.0,651g,g,651.0
D220-748000000-0426,100ml,ml,100.0,414g,g,414.0
D220-748000000-0427,100ml,ml,100.0,625g,g,625.0
D220-748000000-0428,100ml,ml,100.0,350g,g,350.0
D220-748000000-0429,100ml,ml,100.0,554g,g,554.0
D220-748000000-0430,100ml,ml,100.0,409g,g,409.0
D220-748000000-0431,100ml,ml,100.0,464g,g,464.0
D220-748000000-0432,100ml,ml,100.0,354g,g,354.0
D220-748000000-0433,100ml,ml,100.0,355g,g,355.0
D220-748000000-0434,100ml,ml,100.0,450g,g,450.0
D220-748000000-0435,100ml,ml,100.0,360g,g,360.0
D220-748000000-0436,100ml,ml,100.0,355g,g,355.0
D220-748000000-0437,100ml,ml,100.0,360g,g,360.0
D220-748000000-0438,100ml,ml,100.0,450g,g,450.0
D220-748000000-0439,100ml,ml,100.0,360g,g,360.0
D220-748000000-0440,100ml,ml,100.0,355g,g,355.0
D220-748000000-0441,100ml,ml,100.0,360g,g,360.0
D220-748000000-0404,100ml,ml,100.0,355g,g,355.0
D220-748000000-0405,100ml,ml,100.0,354g,g,354.0
D220-748000000-0406,100ml,ml,100.0,651g,g,651.0
D220-748000000-0407,100ml,ml,100.0,473g,g,473.0
D220-748000000-0408,100ml,ml,100.0,473g,g,473.0
